ts=68239683; t=2025-05-13T18:59:15; ll=0; started=/usr/local/bin/pagekite.py; version=1.5.2.240101; platform=darwin; python=3.9.6 (default, Mar 12 2025, 20:22:46)  [Clang 17.0.0 (clang-1700.0.13.3)]; argv=4000 atsscribe.pagekite.me; ca_certs=/etc/ssl/cert.pem; send_always_buffers=False; tunnel_socket_blocks=False; optfile_.SELF/defaults.cfg=ok; optfile_/Users/raja/.pagekite.rc=ok
ts=68239684; t=2025-05-13T18:59:16; ll=1; FE=45.33.98.215:443; http_ping_ms=161; win=2; uuid=20b95faa01ec0beac766b8d87b1837161b23552c; wanted_by=DNS
ts=6823d49d; t=2025-05-13T23:24:13; ll=50d; FE=95.216.167.199:443; http_ping_ms=423; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=373
ts=6823d49d; t=2025-05-13T23:24:13; ll=50e; FE=139.162.16.102:443; http_ping_ms=420; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=370
ts=6823d49d; t=2025-05-13T23:24:13; ll=50f; FE=116.203.53.240:443; http_ping_ms=426; win=3; uuid=2ea71ecdd29ad68f7ed34dcdd24874710160f5bc; unbiased_ms=376
ts=6823d49d; t=2025-05-13T23:24:13; ll=510; FE=185.112.146.199:443; http_ping_ms=450; win=3; uuid=3a750bbc070c616098874ac714cc0dc2440a2caa; unbiased_ms=400
ts=6823d49d; t=2025-05-13T23:24:13; ll=511; FE=172.105.59.232:443; http_ping_ms=538; win=3; uuid=1b10ddda06d58c3592dab28bb90cba6830c3a068; unbiased_ms=488
ts=6823d4a2; t=2025-05-13T23:24:18; ll=512; connect=45.33.98.215:443
ts=6823d4a2; t=2025-05-13T23:24:18; ll=513; connect=50.116.42.183:443
ts=6823d4a3; t=2025-05-13T23:24:19; ll=514; FE=50.116.42.183:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s62
ts=6823d4a3; t=2025-05-13T23:24:19; ll=515; FE=50.116.42.183:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6823d4a3; t=2025-05-13T23:24:19; ll=516; wrote=549; wbps=346; read=889; eof=1; id=s62
ts=6823d4a3; t=2025-05-13T23:24:19; ll=517; FE=45.33.98.215:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s61
ts=6823d4a3; t=2025-05-13T23:24:19; ll=518; FE=45.33.98.215:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6823d4a3; t=2025-05-13T23:24:19; ll=519; wrote=549; wbps=346; read=889; eof=1; id=s61
ts=6823d534; t=2025-05-13T23:26:44; ll=51a; FE=45.33.98.215:443; http_ping_ms=157; win=3; uuid=20b95faa01ec0beac766b8d87b1837161b23552c; wanted_by=DNS
ts=6823d534; t=2025-05-13T23:26:44; ll=51b; FE=50.116.42.183:443; http_ping_ms=150; win=3; uuid=5bfaaa4daf2a39d7708accdac57f5536b0027cb8; wanted_by=DNS
ts=6823d534; t=2025-05-13T23:26:44; ll=51c; FE=45.79.143.125:443; http_ping_ms=211; win=3; uuid=b6a878346458e2613b0887c9802539ce29d41a66; unbiased_ms=161
ts=6823d534; t=2025-05-13T23:26:44; ll=51d; FE=139.162.73.59:443; http_ping_ms=304; win=3; uuid=e2edeb72e6fabd0d0eb3f0f5c376c8e3bcc5fc31; unbiased_ms=254
ts=6823d534; t=2025-05-13T23:26:44; ll=51e; FE=109.237.26.34:443; http_ping_ms=365; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=315
ts=6823d534; t=2025-05-13T23:26:44; ll=51f; FE=172.105.176.167:443; http_ping_ms=367; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=317
ts=6823d534; t=2025-05-13T23:26:44; ll=520; FE=116.203.53.240:443; http_ping_ms=426; win=3; uuid=2ea71ecdd29ad68f7ed34dcdd24874710160f5bc; unbiased_ms=376
ts=6823d534; t=2025-05-13T23:26:44; ll=521; FE=139.162.16.102:443; http_ping_ms=421; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=371
ts=6823d534; t=2025-05-13T23:26:44; ll=522; FE=95.216.167.199:443; http_ping_ms=418; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=368
ts=6823d534; t=2025-05-13T23:26:44; ll=523; FE=185.112.146.199:443; http_ping_ms=447; win=3; uuid=3a750bbc070c616098874ac714cc0dc2440a2caa; unbiased_ms=397
ts=6823d534; t=2025-05-13T23:26:44; ll=524; FE=172.105.59.232:443; http_ping_ms=544; win=3; uuid=1b10ddda06d58c3592dab28bb90cba6830c3a068; unbiased_ms=494
ts=6823d539; t=2025-05-13T23:26:49; ll=525; connect=45.33.98.215:443
ts=6823d539; t=2025-05-13T23:26:49; ll=526; connect=50.116.42.183:443
ts=6823d53a; t=2025-05-13T23:26:50; ll=527; FE=45.33.98.215:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s63
ts=6823d53a; t=2025-05-13T23:26:50; ll=528; FE=45.33.98.215:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6823d53a; t=2025-05-13T23:26:50; ll=529; wrote=549; wbps=346; read=889; eof=1; id=s63
ts=6823d53a; t=2025-05-13T23:26:50; ll=52a; FE=50.116.42.183:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s64
ts=6823d53a; t=2025-05-13T23:26:50; ll=52b; FE=50.116.42.183:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6823d53a; t=2025-05-13T23:26:50; ll=52c; wrote=549; wbps=346; read=889; eof=1; id=s64
ts=6823d5cb; t=2025-05-13T23:29:15; ll=52d; FE=50.116.42.183:443; http_ping_ms=150; win=3; uuid=5bfaaa4daf2a39d7708accdac57f5536b0027cb8; wanted_by=DNS
ts=6823d5cb; t=2025-05-13T23:29:15; ll=52e; FE=45.79.143.125:443; http_ping_ms=208; win=3; uuid=b6a878346458e2613b0887c9802539ce29d41a66; unbiased_ms=158
ts=6823d5cb; t=2025-05-13T23:29:15; ll=52f; FE=139.162.73.59:443; http_ping_ms=305; win=3; uuid=e2edeb72e6fabd0d0eb3f0f5c376c8e3bcc5fc31; unbiased_ms=255
ts=6823d5cb; t=2025-05-13T23:29:15; ll=530; FE=172.105.176.167:443; http_ping_ms=367; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=317
ts=6823d5cb; t=2025-05-13T23:29:15; ll=531; FE=109.237.26.34:443; http_ping_ms=370; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=320
ts=6823d5cb; t=2025-05-13T23:29:15; ll=532; FE=139.162.16.102:443; http_ping_ms=419; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=369
ts=6823d5cb; t=2025-05-13T23:29:15; ll=533; FE=95.216.167.199:443; http_ping_ms=420; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=370
ts=6823d5cb; t=2025-05-13T23:29:15; ll=534; FE=116.203.53.240:443; http_ping_ms=424; win=3; uuid=2ea71ecdd29ad68f7ed34dcdd24874710160f5bc; unbiased_ms=374
ts=6823d5cb; t=2025-05-13T23:29:15; ll=535; FE=185.112.146.199:443; http_ping_ms=447; win=3; uuid=3a750bbc070c616098874ac714cc0dc2440a2caa; unbiased_ms=397
ts=6823d5cb; t=2025-05-13T23:29:15; ll=536; FE=172.105.59.232:443; http_ping_ms=535; win=3; uuid=1b10ddda06d58c3592dab28bb90cba6830c3a068; unbiased_ms=485
ts=6823d5d0; t=2025-05-13T23:29:20; ll=537; connect=50.116.42.183:443
ts=6823d5d1; t=2025-05-13T23:29:21; ll=538; FE=50.116.42.183:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s65
ts=6823d5d1; t=2025-05-13T23:29:21; ll=539; FE=50.116.42.183:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6823d5d1; t=2025-05-13T23:29:21; ll=53a; wrote=549; wbps=346; read=889; eof=1; id=s65
ts=6823d661; t=2025-05-13T23:31:45; ll=53b; FE=50.116.42.183:443; http_ping_ms=146; win=3; uuid=5bfaaa4daf2a39d7708accdac57f5536b0027cb8; wanted_by=DNS
ts=6823d662; t=2025-05-13T23:31:46; ll=53c; FE=45.79.143.125:443; http_ping_ms=212; win=3; uuid=b6a878346458e2613b0887c9802539ce29d41a66; unbiased_ms=162
ts=6823d662; t=2025-05-13T23:31:46; ll=53d; FE=139.162.73.59:443; http_ping_ms=306; win=3; uuid=e2edeb72e6fabd0d0eb3f0f5c376c8e3bcc5fc31; unbiased_ms=256
ts=6823d662; t=2025-05-13T23:31:46; ll=53e; FE=172.105.176.167:443; http_ping_ms=368; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=318
ts=6823d662; t=2025-05-13T23:31:46; ll=53f; FE=109.237.26.34:443; http_ping_ms=378; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=328
ts=6823d662; t=2025-05-13T23:31:46; ll=540; FE=116.203.53.240:443; http_ping_ms=421; win=3; uuid=2ea71ecdd29ad68f7ed34dcdd24874710160f5bc; unbiased_ms=371
ts=6823d662; t=2025-05-13T23:31:46; ll=541; FE=139.162.16.102:443; http_ping_ms=420; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=370
ts=6823d662; t=2025-05-13T23:31:46; ll=542; FE=95.216.167.199:443; http_ping_ms=432; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=382
ts=6823d662; t=2025-05-13T23:31:46; ll=543; FE=185.112.146.199:443; http_ping_ms=452; win=3; uuid=3a750bbc070c616098874ac714cc0dc2440a2caa; unbiased_ms=402
ts=6823d662; t=2025-05-13T23:31:46; ll=544; FE=172.105.59.232:443; http_ping_ms=541; win=3; uuid=1b10ddda06d58c3592dab28bb90cba6830c3a068; unbiased_ms=491
ts=6823d667; t=2025-05-13T23:31:51; ll=545; connect=50.116.42.183:443
ts=6823d668; t=2025-05-13T23:31:52; ll=546; FE=50.116.42.183:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s66
ts=6823d668; t=2025-05-13T23:31:52; ll=547; FE=50.116.42.183:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6823d668; t=2025-05-13T23:31:52; ll=548; wrote=549; wbps=338; read=889; eof=1; id=s66
ts=6823d6f8; t=2025-05-13T23:34:16; ll=549; FE=50.116.42.183:443; http_ping_ms=147; win=3; uuid=5bfaaa4daf2a39d7708accdac57f5536b0027cb8; wanted_by=DNS
ts=6823d6f8; t=2025-05-13T23:34:16; ll=54a; FE=45.79.143.125:443; http_ping_ms=216; win=3; uuid=b6a878346458e2613b0887c9802539ce29d41a66; unbiased_ms=166
ts=6823d6f8; t=2025-05-13T23:34:16; ll=54b; FE=139.162.73.59:443; http_ping_ms=306; win=3; uuid=e2edeb72e6fabd0d0eb3f0f5c376c8e3bcc5fc31; unbiased_ms=256
ts=6823d6f8; t=2025-05-13T23:34:16; ll=54c; FE=172.105.176.167:443; http_ping_ms=368; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=318
ts=6823d6f9; t=2025-05-13T23:34:17; ll=54d; FE=109.237.26.34:443; http_ping_ms=389; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=339
ts=6823d6f9; t=2025-05-13T23:34:17; ll=54e; FE=95.216.167.199:443; http_ping_ms=432; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=382
ts=6823d6f9; t=2025-05-13T23:34:17; ll=54f; FE=139.162.16.102:443; http_ping_ms=422; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=372
ts=6823d6f9; t=2025-05-13T23:34:17; ll=550; FE=116.203.53.240:443; http_ping_ms=430; win=3; uuid=2ea71ecdd29ad68f7ed34dcdd24874710160f5bc; unbiased_ms=380
ts=6823d6f9; t=2025-05-13T23:34:17; ll=551; FE=185.112.146.199:443; http_ping_ms=453; win=3; uuid=3a750bbc070c616098874ac714cc0dc2440a2caa; unbiased_ms=403
ts=6823d6f9; t=2025-05-13T23:34:17; ll=552; FE=172.105.59.232:443; http_ping_ms=543; win=3; uuid=1b10ddda06d58c3592dab28bb90cba6830c3a068; unbiased_ms=493
ts=6823d6fe; t=2025-05-13T23:34:22; ll=553; connect=50.116.42.183:443
ts=6823d6fe; t=2025-05-13T23:34:22; ll=554; FE=50.116.42.183:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s67
ts=6823d6fe; t=2025-05-13T23:34:22; ll=555; FE=50.116.42.183:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6823d6fe; t=2025-05-13T23:34:22; ll=556; wrote=549; wbps=346; read=889; eof=1; id=s67
ts=6823d78f; t=2025-05-13T23:36:47; ll=557; FE=50.116.42.183:443; http_ping_ms=148; win=3; uuid=5bfaaa4daf2a39d7708accdac57f5536b0027cb8; wanted_by=DNS
ts=6823d78f; t=2025-05-13T23:36:47; ll=558; FE=45.79.143.125:443; http_ping_ms=215; win=3; uuid=b6a878346458e2613b0887c9802539ce29d41a66; unbiased_ms=165
ts=6823d78f; t=2025-05-13T23:36:47; ll=559; FE=139.162.73.59:443; http_ping_ms=307; win=3; uuid=e2edeb72e6fabd0d0eb3f0f5c376c8e3bcc5fc31; unbiased_ms=257
ts=6823d78f; t=2025-05-13T23:36:47; ll=55a; FE=172.105.176.167:443; http_ping_ms=369; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=319
ts=6823d78f; t=2025-05-13T23:36:47; ll=55b; FE=109.237.26.34:443; http_ping_ms=386; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=336
ts=6823d78f; t=2025-05-13T23:36:47; ll=55c; FE=95.216.167.199:443; http_ping_ms=429; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=379
ts=6823d78f; t=2025-05-13T23:36:47; ll=55d; FE=139.162.16.102:443; http_ping_ms=423; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=373
ts=6823d78f; t=2025-05-13T23:36:47; ll=55e; FE=116.203.53.240:443; http_ping_ms=427; win=3; uuid=2ea71ecdd29ad68f7ed34dcdd24874710160f5bc; unbiased_ms=377
ts=6823d78f; t=2025-05-13T23:36:47; ll=55f; FE=185.112.146.199:443; http_ping_ms=453; win=3; uuid=3a750bbc070c616098874ac714cc0dc2440a2caa; unbiased_ms=403
ts=6823d78f; t=2025-05-13T23:36:47; ll=560; FE=172.105.59.232:443; http_ping_ms=557; win=3; uuid=1b10ddda06d58c3592dab28bb90cba6830c3a068; unbiased_ms=507
ts=6823d794; t=2025-05-13T23:36:52; ll=561; connect=50.116.42.183:443
ts=6823d795; t=2025-05-13T23:36:53; ll=562; FE=50.116.42.183:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s68
ts=6823d795; t=2025-05-13T23:36:53; ll=563; FE=50.116.42.183:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6823d795; t=2025-05-13T23:36:53; ll=564; wrote=549; wbps=346; read=889; eof=1; id=s68
ts=6823d826; t=2025-05-13T23:39:18; ll=565; FE=50.116.42.183:443; http_ping_ms=152; win=3; uuid=5bfaaa4daf2a39d7708accdac57f5536b0027cb8; wanted_by=DNS
ts=6823d826; t=2025-05-13T23:39:18; ll=566; FE=192.155.83.116:443; http_ping_ms=110; win=2; uuid=3f744237a69ff85c793547b5a2c5c34b2da71c69; unbiased_ms=60
ts=6823d826; t=2025-05-13T23:39:18; ll=567; FE=45.33.98.215:443; http_ping_ms=205; win=3; uuid=20b95faa01ec0beac766b8d87b1837161b23552c; unbiased_ms=155
ts=6823d826; t=2025-05-13T23:39:18; ll=568; FE=172.104.8.71:443; http_ping_ms=234; win=3; uuid=09c857ce500b4ec0cada12d79abdcefc49647447; unbiased_ms=184
ts=6823d826; t=2025-05-13T23:39:18; ll=569; FE=45.79.143.125:443; http_ping_ms=224; win=3; uuid=b6a878346458e2613b0887c9802539ce29d41a66; unbiased_ms=174
ts=6823d826; t=2025-05-13T23:39:18; ll=56a; FE=139.162.73.59:443; http_ping_ms=308; win=3; uuid=e2edeb72e6fabd0d0eb3f0f5c376c8e3bcc5fc31; unbiased_ms=258
ts=6823d827; t=2025-05-13T23:39:19; ll=56b; FE=172.105.176.167:443; http_ping_ms=374; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=324
ts=6823d827; t=2025-05-13T23:39:19; ll=56c; FE=109.237.26.34:443; http_ping_ms=391; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=341
ts=6823d827; t=2025-05-13T23:39:19; ll=56d; FE=116.203.53.240:443; http_ping_ms=427; win=3; uuid=2ea71ecdd29ad68f7ed34dcdd24874710160f5bc; unbiased_ms=377
ts=6823d827; t=2025-05-13T23:39:19; ll=56e; FE=139.162.16.102:443; http_ping_ms=421; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=371
ts=6823d827; t=2025-05-13T23:39:19; ll=56f; FE=159.69.241.209:443; http_ping_ms=432; win=3; uuid=0d27a066e68edbbe0ee84712052852a9945b11e5; unbiased_ms=382
ts=6823d827; t=2025-05-13T23:39:19; ll=570; FE=139.162.5.63:443; http_ping_ms=417; win=3; uuid=d6952fbdd9ba4f32dd5dd41fadc4319b757157e2; unbiased_ms=367
ts=6823d827; t=2025-05-13T23:39:19; ll=571; FE=95.216.167.199:443; http_ping_ms=421; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=371
ts=6823d827; t=2025-05-13T23:39:19; ll=572; FE=95.216.158.189:443; http_ping_ms=438; win=3; uuid=970fc646d3d307edde3cb2c913a64d5997fb2aad; unbiased_ms=388
ts=6823d827; t=2025-05-13T23:39:19; ll=573; FE=185.112.146.199:443; http_ping_ms=455; win=3; uuid=3a750bbc070c616098874ac714cc0dc2440a2caa; unbiased_ms=405
ts=6823d827; t=2025-05-13T23:39:19; ll=574; FE=172.105.59.232:443; http_ping_ms=547; win=3; uuid=1b10ddda06d58c3592dab28bb90cba6830c3a068; unbiased_ms=497
ts=6823d827; t=2025-05-13T23:39:19; ll=575; FE=213.168.250.47:443; http_ping_ms=376; win=2; uuid=68d2e5c03fbbb4bd261248d520d452830b5f8a51; unbiased_ms=326
ts=6823d82b; t=2025-05-13T23:39:23; ll=576; connect=192.155.83.116:443
ts=6823d82c; t=2025-05-13T23:39:24; ll=577; connect=50.116.42.183:443
ts=6823d82c; t=2025-05-13T23:39:24; ll=578; FE=192.155.83.116:443; quota_bw=2565176; quota_conns=5; quota_days=31; ips_per_sec=5/10800; id=s6a
ts=6823d82c; t=2025-05-13T23:39:24; ll=579; FE=192.155.83.116:443; proto=http; domain=atsscribe.pagekite.me; ssl=True; id=s6a
ts=6823d82c; t=2025-05-13T23:39:24; ll=57a; FE=192.155.83.116:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6823d82c; t=2025-05-13T23:39:24; ll=57b; FE=50.116.42.183:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s69
ts=6823d82c; t=2025-05-13T23:39:24; ll=57c; FE=50.116.42.183:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6823d82c; t=2025-05-13T23:39:24; ll=57d; wrote=549; wbps=346; read=889; eof=1; id=s69
ts=6823d8bd; t=2025-05-13T23:41:49; ll=57e; FE=50.116.42.183:443; http_ping_ms=152; win=3; uuid=5bfaaa4daf2a39d7708accdac57f5536b0027cb8; wanted_by=DNS
ts=6823d8bd; t=2025-05-13T23:41:49; ll=57f; FE=192.155.83.116:443; http_ping_ms=111; win=3; uuid=3f744237a69ff85c793547b5a2c5c34b2da71c69; unbiased_ms=61
ts=6823d8bd; t=2025-05-13T23:41:49; ll=580; FE=45.33.98.215:443; http_ping_ms=206; win=3; uuid=20b95faa01ec0beac766b8d87b1837161b23552c; unbiased_ms=156
ts=6823d8bd; t=2025-05-13T23:41:49; ll=581; FE=172.104.8.71:443; http_ping_ms=229; win=3; uuid=09c857ce500b4ec0cada12d79abdcefc49647447; unbiased_ms=179
ts=6823d8bd; t=2025-05-13T23:41:49; ll=582; FE=45.79.143.125:443; http_ping_ms=230; win=3; uuid=b6a878346458e2613b0887c9802539ce29d41a66; unbiased_ms=180
ts=6823d8bd; t=2025-05-13T23:41:49; ll=583; FE=139.162.73.59:443; http_ping_ms=307; win=3; uuid=e2edeb72e6fabd0d0eb3f0f5c376c8e3bcc5fc31; unbiased_ms=257
ts=6823d8bd; t=2025-05-13T23:41:49; ll=584; FE=172.105.176.167:443; http_ping_ms=375; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=325
ts=6823d8bd; t=2025-05-13T23:41:49; ll=585; FE=109.237.26.34:443; http_ping_ms=383; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=333
ts=6823d8bd; t=2025-05-13T23:41:49; ll=586; FE=213.168.250.47:443; http_ping_ms=375; win=3; uuid=68d2e5c03fbbb4bd261248d520d452830b5f8a51; unbiased_ms=325
ts=6823d8bd; t=2025-05-13T23:41:49; ll=587; FE=116.203.53.240:443; http_ping_ms=415; win=3; uuid=2ea71ecdd29ad68f7ed34dcdd24874710160f5bc; unbiased_ms=365
ts=6823d8bd; t=2025-05-13T23:41:49; ll=588; FE=95.216.158.189:443; http_ping_ms=436; win=3; uuid=970fc646d3d307edde3cb2c913a64d5997fb2aad; unbiased_ms=386
ts=6823d8bd; t=2025-05-13T23:41:49; ll=589; FE=139.162.5.63:443; http_ping_ms=416; win=3; uuid=d6952fbdd9ba4f32dd5dd41fadc4319b757157e2; unbiased_ms=366
ts=6823d8bd; t=2025-05-13T23:41:49; ll=58a; FE=95.216.167.199:443; http_ping_ms=420; win=3; uuid=cd771f4b78e9fdd301e02f9e3251ace9461966d7; unbiased_ms=370
ts=6823d8bd; t=2025-05-13T23:41:49; ll=58b; FE=139.162.16.102:443; http_ping_ms=421; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=371
ts=6823d8bd; t=2025-05-13T23:41:49; ll=58c; FE=159.69.241.209:443; http_ping_ms=433; win=3; uuid=0d27a066e68edbbe0ee84712052852a9945b11e5; unbiased_ms=383
ts=6823d8bd; t=2025-05-13T23:41:49; ll=58d; FE=185.112.146.199:443; http_ping_ms=454; win=3; uuid=3a750bbc070c616098874ac714cc0dc2440a2caa; unbiased_ms=404
ts=6823d8bd; t=2025-05-13T23:41:49; ll=58e; FE=172.105.59.232:443; http_ping_ms=539; win=3; uuid=1b10ddda06d58c3592dab28bb90cba6830c3a068; unbiased_ms=489
ts=6823d8c2; t=2025-05-13T23:41:54; ll=58f; connect=50.116.42.183:443
ts=6823d8c3; t=2025-05-13T23:41:55; ll=590; FE=50.116.42.183:443; err=Duplicate; proto=http; domain=atsscribe.pagekite.me; id=s6b
ts=6823d8c3; t=2025-05-13T23:41:55; ll=591; FE=50.116.42.183:443; ports=79,80,443,465,843,993,995,1965,2222,3000,4545,5222,5223,5269,5670,6667,8000,8080,8081,8082,8083,9292,25565; protocols=http,http2,http3,https,websocket,irc,finger,httpfinger,raw,minecraft; raw_ports=virtual
ts=6823d8c3; t=2025-05-13T23:41:55; ll=592; wrote=549; wbps=346; read=889; eof=1; id=s6b
ts=6823d8c3; t=2025-05-13T23:41:55; ll=593; dyndns=good 192.155.83.116; data=atsscribe.pagekite.me:192.155.83.116
ts=6823d954; t=2025-05-13T23:44:20; ll=594; FE=50.116.42.183:443; http_ping_ms=151; win=3; uuid=5bfaaa4daf2a39d7708accdac57f5536b0027cb8; wanted_by=DNS
ts=6823d954; t=2025-05-13T23:44:20; ll=595; FE=192.155.83.116:443; http_ping_ms=60; win=3; uuid=3f744237a69ff85c793547b5a2c5c34b2da71c69; wanted_by=DNS
ts=6823d954; t=2025-05-13T23:44:20; ll=596; FE=45.33.98.215:443; http_ping_ms=205; win=3; uuid=20b95faa01ec0beac766b8d87b1837161b23552c; unbiased_ms=155
ts=6823d954; t=2025-05-13T23:44:20; ll=597; FE=172.104.8.71:443; http_ping_ms=218; win=3; uuid=09c857ce500b4ec0cada12d79abdcefc49647447; unbiased_ms=168
ts=6823d954; t=2025-05-13T23:44:20; ll=598; FE=45.79.143.125:443; http_ping_ms=233; win=3; uuid=b6a878346458e2613b0887c9802539ce29d41a66; unbiased_ms=183
ts=6823d954; t=2025-05-13T23:44:20; ll=599; FE=139.162.73.59:443; http_ping_ms=307; win=3; uuid=e2edeb72e6fabd0d0eb3f0f5c376c8e3bcc5fc31; unbiased_ms=257
ts=6823d954; t=2025-05-13T23:44:20; ll=59a; FE=109.237.26.34:443; http_ping_ms=382; win=3; uuid=cba9d700f18947bdd582be4023eecd21ec9996b9; unbiased_ms=332
ts=6823d954; t=2025-05-13T23:44:20; ll=59b; FE=172.105.176.167:443; http_ping_ms=378; win=3; uuid=13004119e05cff9a228194b7393af9341b586873; unbiased_ms=328
ts=6823d954; t=2025-05-13T23:44:20; ll=59c; FE=213.168.250.47:443; http_ping_ms=378; win=3; uuid=68d2e5c03fbbb4bd261248d520d452830b5f8a51; unbiased_ms=328
ts=6823d955; t=2025-05-13T23:44:21; ll=59d; FE=139.162.16.102:443; http_ping_ms=424; win=3; uuid=00ad3ea65dac882f93147161d4fe4803d04b1ac4; unbiased_ms=374
ts=6823d955; t=2025-05-13T23:44:21; ll=59e; FE=139.162.5.63:443; http_ping_ms=423; win=3; uuid=d6952fbdd9ba4f32dd5dd41fadc4319b757157e2; unbiased_ms=373
